Frame,X,Y
5192,1584,425
5193,1585,427
5194,1585,431
5195,1587,434
5196,1590,437
5197,1594,441
5198,1592,445
5199,1589,449
5200,1588,453
5201,1587,457
5202,1588,460
5203,1590,465
5204,1593,469
5205,1594,472
5206,1590,475
5207,1588,479
5208,1587,483
5209,1587,487
5210,1588,491
5211,1590,496
5212,1594,500
5213,1593,505
5214,1590,509
5215,1587,513
5216,1586,517
5217,1586,521
5218,1587,525
5219,1589,529
5220,1592,534
5221,1594,538
5222,1591,541
5223,1587,545
5224,1583,548
5225,1580,550
5226,1580,553
5227,1584,555
5228,1588,559
5229,1592,562
5230,1594,566
5231,1590,570
5232,1588,575
5233,1586,580
5234,1585,585
5235,1585,590
5236,1587,595
5237,1591,601
5238,1595,606
5239,1593,611
5240,1589,617
5241,1587,623
5242,1590,628
5243,1594,633
5244,1593,638
5245,1589,644
5246,1587,650
5247,1591,656
5248,1595,662
5249,1593,669
5250,1590,675
5251,1588,683
5252,1591,689
5253,1594,697
5254,1593,705
5255,1590,712
5256,1587,720
5257,1589,728
5258,1594,736
5259,1594,745
5260,1590,753
5261,1587,762
5262,1590,771
5263,1594,781
5264,1595,791
5265,1590,801
5266,1586,811
5267,1583,821
5268,1584,833
5269,1587,843
5270,1592,855
5271,1596,867
5272,1592,880
5273,1589,893
5274,1587,907
5275,1585,920
5276,1585,935
5277,1586,949
5278,1588,964
5279,1590,977
5280,1590,983
5281,1589,977
5282,1588,965
5283,1587,951
5284,1589,939
5285,1592,927
5286,1595,916
5287,1592,905
5288,1590,894
5289,1589,885
5290,1588,875
5291,1590,867
5292,1592,859
5293,1595,851
5294,1592,845
5295,1589,840
5296,1587,835
5297,1586,830
5298,1585,825
5299,1584,821
5300,1584,817
5301,1584,814
5302,1584,811
5303,1585,810
5304,1584,808
5305,1585,807
5306,1585,806
5307,1585,805
5308,1586,805
5309,1587,805
5310,1590,805
5311,1592,805
5312,1595,806
5313,1593,808
5314,1593,811
5315,1594,815
5316,1594,819
5317,1594,824
5318,1594,829
5319,1594,834
5320,1592,839
5321,1592,845
5322,1591,851
5323,1590,858
5324,1590,864
5325,1591,871
5326,1594,879
5327,1594,887
5328,1593,895
5329,1592,904
5330,1591,913
5331,1592,923
5332,1593,933
5333,1594,943
5334,1594,954
5335,1593,965
5336,1587,972
5337,1578,971
5338,1571,964
5339,1564,958
5340,1558,953
5341,1553,947
5342,1551,936
5343,1549,926
5344,1547,921
5345,1544,922
5346,1541,929
5347,1538,938
5348,1538,944
5349,1540,944
5350,1543,938
5351,1546,930
5352,1550,924
5353,1552,925
5354,1552,933
5355,1554,941
5356,1555,949
5357,1561,950
5358,1567,943
5359,1574,938
5360,1576,937
5361,1572,942
5362,1567,948
5363,1564,950
5364,1560,943
5365,1556,937
5366,1554,933
5367,1552,928
5368,1550,926
5369,1547,930
5370,1544,933
5371,1542,937
5372,1542,941
5373,1544,939
5374,1546,936
5375,1550,933
5376,1554,931
5377,1559,931
5378,1564,932
5379,1569,934
5380,1573,940
5381,1575,945
5382,1572,949
5383,1571,947
5384,1572,941
5385,1571,937
5386,1567,936
5387,1564,937
5388,1562,939
5389,1560,940
5390,1559,942
5391,1557,945
5392,1555,946
5393,1556,945
5394,1556,943
5395,1558,941
5396,1559,940
5397,1560,939
5398,1561,939
5399,1562,941
5400,1564,942
5401,1565,945
5402,1568,947
5403,1572,947
5404,1575,945
5405,1571,944
5406,1568,944
5407,1564,945
5408,1562,946
5409,1561,948
5410,1560,947
5411,1562,947
5412,1564,947
5413,1566,947
5414,1568,947
5415,1572,945
5416,1575,945
5417,1572,946
5418,1569,947
5419,1568,947
5420,1569,945
5421,1570,943
5422,1572,942
5423,1574,941
5424,1573,941
5425,1571,943
5426,1570,944
5427,1568,945
5428,1568,946
5429,1568,947
5430,1570,947
5431,1572,947
5432,1574,948
5433,1572,947
5434,1569,947
5435,1569,947
5436,1569,947
5437,1570,947
5438,1572,947
5439,1574,947
5440,1572,947
5441,1570,947
5442,746,614
5443,756,610
5444,764,607
5445,770,602
5446,777,597
5447,783,592
5448,789,588
5449,793,583
5450,797,575
5451,801,567
5452,806,557
5453,813,549
5454,823,541
5455,834,533
5456,845,527
5457,853,523
5458,859,519
5459,861,519
5460,856,521
5461,849,523
5462,842,527
5463,832,532
5464,823,538
5465,819,545
5466,820,551
5467,820,554
5468,817,557
5469,812,562
5470,808,565
5471,804,560
5472,807,557
5473,811,555
5474,815,554
5475,818,553
5476,816,551
5477,814,549
5478,812,548
5479,809,549
5480,807,552
5481,807,556
5482,808,561
5483,808,565
5484,809,562
5485,808,558
5486,807,554
5487,807,552
5488,809,551
5489,808,551
5490,807,553
5491,807,556
5492,807,560
5493,808,563
5494,808,563
5495,807,560
5496,807,557
5497,807,555
5498,807,553
5499,808,552
5500,808,552
5501,806,553
5502,807,555
5503,806,557
5504,806,560
5505,805,563
5506,805,562
5507,805,559
5508,805,557
5509,805,556
5510,806,555
5511,806,554
5512,806,554
5513,806,554
5514,806,555
5515,805,556
5516,805,557
5517,805,559
5518,804,561
5519,804,563
5520,805,562
5521,805,561
5522,806,560
5523,806,559
5524,806,559
5525,806,559
5526,806,560
5527,805,560
5528,804,562
5529,804,563
5530,805,562
5531,805,561
5532,805,561
5533,805,562
5534,804,563
5535,805,562
5536,805,563
5537,804,563
5538,804,563
5539,804,563
5540,804,563
5541,805,563
5542,804,563
5543,805,563
5544,804,563
5545,804,563
5546,804,563
5547,804,563
5548,805,563
5549,1201,427
5550,1174,409
5551,1150,390
5552,1132,374
5553,1114,357
5554,1098,340
5555,1084,325
5556,1070,310
5557,1057,296
5558,1044,282
5559,1031,270
5560,1018,258
5561,1006,246
5562,994,234
5563,982,222
5564,975,209
5565,973,193
5566,971,178
5567,968,161
5568,967,142
5569,966,123
5570,966,104
5571,964,94
5572,956,100
5573,949,111
5574,942,124
5575,935,136
5576,929,147
5577,922,150
5578,914,146
5579,905,139
5580,897,131
5581,889,122
5582,881,113
5583,874,105
5584,867,104
5585,860,108
5586,853,116
5587,846,124
5588,839,132
5589,833,139
5590,826,146
5591,819,153
5592,814,159
5593,808,165
5594,802,169
5595,797,168
5596,792,163
5597,787,157
5598,782,150
5599,777,143
5600,773,136
5601,767,128
5602,762,121
5603,757,112
5604,751,107
5605,746,109
5606,741,116
5607,735,123
5608,730,129
5609,724,136
5610,719,146
5611,713,156
5612,708,165
5613,702,174
5614,696,183
5615,690,191
5616,683,190
5617,675,187
5618,667,185
5619,660,183
5620,652,181
5621,640,177
5622,629,172
5623,618,167
5624,606,161
5625,594,156
5626,583,150
5627,571,145
5628,558,142
5629,546,143
5630,532,144
5631,519,146
5632,506,145
5633,493,145
5634,480,143
5635,470,140
5636,465,137
5637,466,134
5638,473,131
5639,480,130
5640,488,134
5641,495,143
5642,501,153
5643,507,164
5644,514,171
5645,521,175
5646,527,182
5647,533,188
5648,539,188
5649,546,182
5650,551,175
5651,556,169
5652,561,163
5653,567,158
5654,573,153
5655,579,149
5656,584,149
5657,587,154
5658,588,160
5659,591,164
5660,594,168
5661,596,170
5662,598,166
5663,600,162
5664,601,159
5665,603,156
5666,604,157
5667,605,161
5668,605,164
5669,604,166
5670,603,169
5671,602,169
5672,601,167
5673,601,165
5674,599,163
5675,597,162
5676,594,161
5677,591,160
5678,588,159
5679,586,157
5680,583,155
5681,581,153
5682,578,150
5683,575,147
5684,571,145
5685,567,143
5686,562,144
5687,558,145
5688,553,145
5689,548,145
5690,543,145
5691,537,143
5692,532,143
5693,527,141
5694,521,141
5695,515,141
5696,509,140
5697,502,140
5698,496,138
5699,490,137
5700,484,138
5701,478,139
5702,477,139
5703,483,138
5704,488,137
5705,494,137
5706,499,138
5707,505,139
5708,509,141
5709,513,142
5710,517,144
5711,521,146
5712,524,148
5713,527,150
5714,529,151
5715,531,151
5716,533,151
5717,534,151
5718,535,151
5719,537,151
5720,537,151
5721,536,151
5722,535,151
5723,536,151
5724,537,151
5725,537,151
5726,535,151
5727,537,151
5728,537,151
5729,537,151
5730,537,151
5731,537,151
5732,537,151
5733,537,151
5734,536,151
5735,537,151
5736,537,151
5737,537,151
5738,537,151
5739,537,151
5740,537,151
5741,537,151
5742,537,151
5743,537,151
5744,536,151
5745,537,151
5746,537,151
5747,537,151
5748,537,151
5749,536,151
5750,536,151
5751,537,151
5752,537,151
5753,537,151
5754,537,151
5755,537,151
5756,537,151
5757,537,151
5758,536,151
5759,537,151
5760,537,151
5761,537,151
5762,537,151
5763,537,151
5764,537,151
5765,537,151
5766,536,151
5767,537,151
5768,536,151
5769,536,151
5770,536,151
5771,536,151
5772,658,702
5773,677,668
5774,692,641
5775,702,620
5776,708,604
5777,711,592
5778,715,583
5779,720,577
5780,720,571
5781,719,565
5782,720,568
5783,721,571
5784,720,573
5785,719,576
5786,718,580
5787,716,586
5788,717,595
5789,717,606
5790,716,619
5791,714,636
5792,711,655
5793,708,676
5794,704,697
5795,699,718
5796,688,736
5797,676,754
5798,663,770
5799,648,783
5800,629,788
5801,610,792
5802,589,796
5803,568,800
5804,549,805
5805,529,811
5806,510,817
5807,492,826
5808,476,834
5809,461,844
5810,449,852
5811,445,862
5812,451,871
5813,463,882
5814,477,892
5815,493,901
5816,509,911
5817,525,918
5818,539,924
5819,552,931
5820,565,937
5821,578,945
5822,589,946
5823,599,946
5824,608,942
5825,617,933
5826,625,924
5827,633,916
5828,634,908
5829,629,899
5830,625,892
5831,620,885
5832,615,878
5833,611,871
5834,607,866
5835,602,860
5836,593,855
5837,582,851
5838,572,847
5839,560,845
5840,546,844
5841,533,844
5842,522,850
5843,517,862
5844,517,876
5845,515,891
5846,513,905
5847,507,915
5848,503,926
5849,496,935
5850,489,942
5851,482,949
5852,474,950
5853,469,945
5854,467,940
5855,469,935
5856,475,931
5857,481,925
5858,489,919
5859,498,913
5860,506,906
5861,514,899
5862,519,889
5863,521,878
5864,523,868
5865,523,859
5866,525,851
5867,532,848
5868,539,846
5869,546,846
5870,552,845
5871,559,845
5872,563,847
5873,559,849
5874,553,852
5875,549,856
5876,544,860
5877,538,861
5878,532,860
5879,525,860
5880,518,861
5881,515,864
5882,519,868
5883,523,874
5884,523,878
5885,516,881
5886,511,884
5887,512,887
5888,519,891
5889,521,892
5890,516,889
5891,511,886
5892,514,883
5893,519,881
5894,522,879
5895,519,875
5896,515,872
5897,513,870
5898,516,870
5899,519,872
5900,523,873
5901,522,873
5902,519,871
5903,515,871
5904,513,871
5905,515,871
5906,518,873
5907,519,877
5908,521,880
5909,521,883
5910,517,885
5911,514,887
5912,513,889
5913,517,892
5914,517,893
5915,513,893
5916,514,893
5917,518,893
5918,515,891
5919,513,889
5920,515,887
5921,517,885
5922,517,884
5923,516,883
5924,514,884
5925,513,884
5926,514,884
5927,513,885
5928,514,886
5929,515,887
5930,516,888
5931,517,889
5932,518,891
5933,517,891
5934,514,891
5935,513,891
5936,515,891
5937,516,893
5938,515,896
5939,514,898
5940,513,901
5941,513,900
5942,514,897
5943,515,896
5944,515,895
5945,516,895
5946,515,895
5947,515,896
5948,515,897
5949,514,897
5950,513,899
5951,513,901
5952,513,901
5953,514,898
5954,515,897
5955,515,897
5956,514,899
5957,513,900
5958,513,900
5959,513,899
5960,514,898
5961,514,899
5962,1342,517
5963,1314,514
5964,1287,510
5965,1260,505
5966,1234,500
5967,1209,495
5968,1183,492
5969,1161,488
5970,1139,480
5971,1118,472
5972,1098,465
5973,1081,459
5974,1066,456
5975,1054,455
5976,1042,461
5977,1030,467
5978,1020,473
5979,1012,484
5980,1006,498
5981,1000,513
5982,993,530
5983,988,547
5984,984,565
5985,984,585
5986,985,605
5987,986,625
5988,988,647
5989,990,670
5990,992,693
5991,997,714
5992,1004,732
5993,1014,748
5994,1026,758
5995,1037,765
5996,1047,768
5997,1058,771
5998,1068,773
5999,1079,774
6000,1090,778
6001,1101,780
6002,1113,783
6003,1124,782
6004,1135,778
6005,1141,769
6006,1147,759
6007,1152,747
6008,1154,739
6009,1151,737
6010,1143,742
6011,1135,750
6012,1127,759
6013,1120,767
6014,1111,767
6015,1103,761
6016,1095,755
6017,1088,751
6018,1081,753
6019,1074,755
6020,1068,757
6021,1062,760
6022,1057,758
6023,1054,755
6024,1056,754
6025,1059,754
6026,1063,757
6027,1067,760
6028,1069,759
6029,1069,754
6030,1071,752
6031,1074,751
6032,1077,751
6033,1077,751
6034,1075,755
6035,1075,760
6036,1078,759
6037,1081,756
6038,1086,754
6039,1091,753
6040,1096,753
6041,1101,753
6042,1107,754
6043,1112,755
6044,1117,756
6045,1123,759
6046,1129,761
6047,1133,759
6048,1137,754
6049,1141,749
6050,1145,744
6051,1149,741
6052,1150,744
6053,1150,749
6054,1150,756
6055,1149,758
6056,1148,753
6057,1147,748
6058,1145,743
6059,1145,739
6060,1145,739
6061,1144,743
6062,1144,747
6063,1143,751
6064,1144,756
6065,1143,759
6066,1141,756
6067,1138,754
6068,1136,751
6069,1133,749
6070,1132,748
6071,1131,747
6072,1129,747
6073,1130,747
6074,1131,747
6075,1133,749
6076,1135,750
6077,1137,752
6078,1139,755
6079,1141,757
6080,1144,759
6081,1143,755
6082,1143,751
6083,1144,748
6084,1145,745
6085,1145,743
6086,1147,741
6087,1148,741
6088,1150,741
6089,1151,743
6090,1152,746
6091,1153,749
6092,1154,752
6093,1155,755
6094,1153,753
6095,1151,751
6096,1148,750
6097,1145,750
6098,1143,751
6099,1143,752
6100,1143,754
6101,1144,756
6102,1145,758
6103,1143,756
6104,1141,755
6105,1141,754
6106,1141,753
6107,1143,753
6108,1145,753
6109,1147,753
6110,1151,753
6111,1154,754
6112,1156,753
6113,1158,750
6114,1158,750
6115,1156,751
6116,1155,753
6117,1153,755
6118,1150,754
6119,1149,754
6120,1147,754
6121,1146,754
6122,1145,755
6123,1147,756
6124,1147,757
6125,1149,755
6126,1151,754
6127,1153,753
6128,1155,753
6129,1157,753
6130,1155,751
6131,1154,750
6132,1153,750
6133,1153,751
6134,1153,753
6135,1153,755
6136,1151,754
6137,1150,754
6138,1149,753
6139,1150,754
6140,1151,755
6141,1153,755
6142,1154,753
6143,1156,753
6144,1156,753
6145,1155,752
6146,1155,752
6147,1156,753
6148,1155,754
6149,1153,754
6150,1152,754
6151,1152,755
6152,1151,755
6153,1151,755
6154,1150,755
6155,1150,754
6156,1151,754
6157,1151,753
6158,1151,753
6159,1151,753
6160,1152,753
6161,1153,753
6162,1153,755
6163,1154,755
6164,1153,754
6165,1153,753
6166,1153,754
6167,1153,754
6168,1153,755
6169,1153,755
6170,1153,754
6171,1153,755
6172,1154,755
6173,1153,754
6174,1153,754
6175,1153,754
6176,1154,755
6177,1154,755
6178,1154,755
6179,1153,754
6180,1153,755
6181,1153,755
6182,1153,754
6183,1153,754
6184,1153,755
6185,1153,755
6186,1152,755
6187,1151,756
6188,1151,755
6189,1152,756
6190,1153,755
6191,1153,754
6192,1153,754
6193,1153,755
6194,1153,755
6195,1153,755
6196,1152,755
6197,1153,755
6198,1153,755
6199,1153,755
6200,1153,755
6201,1153,755
6202,1153,755
6203,1153,755
6204,1153,755
6205,1153,755
6206,1153,755
6207,1153,755
6208,1153,755
6209,1153,755
6210,1153,755
6211,1022,134
6212,1022,174
6213,1022,211
6214,1021,244
6215,1018,273
6216,1016,301
6217,1014,328
6218,1012,350
6219,1009,368
6220,1006,387
6221,1002,405
6222,1001,421
6223,998,436
6224,992,450
6225,988,464
6226,984,481
6227,980,500
6228,977,519
6229,976,536
6230,982,554
6231,988,574
6232,995,594
6233,1002,614
6234,1009,635
6235,1016,657
6236,1023,679
6237,1030,702
6238,1035,723
6239,1038,742
6240,1040,758
6241,1042,770
6242,1043,777
6243,1041,782
6244,1041,780
6245,1041,775
6246,1041,767
6247,1039,756
6248,1038,741
6249,1037,726
6250,1034,709
6251,1029,692
6252,1023,674
6253,1018,658
6254,1013,644
6255,1009,632
6256,1004,621
6257,1001,614
6258,999,606
6259,996,599
6260,993,593
6261,988,590
6262,982,588
6263,979,587
6264,984,588
6265,990,589
6266,995,589
6267,1000,589
6268,1005,589
6269,1011,588
6270,1018,581
6271,1025,574
6272,1033,568
6273,1037,562
6274,1036,553
6275,1034,545
6276,1032,537
6277,1031,530
6278,1030,532
6279,1031,539
6280,1032,547
6281,1033,554
6282,1035,562
6283,1034,569
6284,1032,577
6285,1030,585
6286,1027,590
6287,1021,586
6288,1017,582
6289,1012,578
6290,1007,574
6291,1004,571
6292,1005,567
6293,1008,564
6294,1011,561
6295,1015,558
6296,1018,555
6297,1021,553
6298,1023,550
6299,1026,547
6300,1030,545
6301,1033,544
6302,1036,543
6303,1040,543
6304,1044,543
6305,1048,542
6306,1052,542
6307,1054,543
6308,1057,547
6309,1057,545
6310,1056,542
6311,1055,542
6312,1057,543
6313,1059,545
6314,1060,544
6315,1059,543
6316,1057,543
6317,1056,544
6318,1055,546
6319,1055,547
6320,1055,545
6321,1055,545
6322,1055,546
6323,1057,546
6324,1059,545
6325,1060,544
6326,1059,545
6327,1057,545
6328,1055,545
6329,1055,545
6330,1054,545
6331,1055,545
6332,1056,545
6333,1057,545
6334,1058,545
6335,1058,544
6336,1058,543
6337,1059,543
6338,1059,543
6339,1059,544
6340,1060,545
6341,1059,545
6342,1059,545
6343,1058,545
6344,1057,545
6345,1057,545
6346,1058,544
6347,1057,544
6348,1057,544
6349,1058,545
6350,1058,545
6351,1058,545
6352,1057,545
6353,1057,544
6354,1057,544
6355,744,96
6356,742,133
6357,735,164
6358,726,190
6359,717,213
6360,710,231
6361,704,246
6362,698,260
6363,689,269
6364,679,274
6365,668,277
6366,658,282
6367,647,287
6368,636,292
6369,627,295
6370,621,295
6371,613,296
6372,606,298
6373,601,293
6374,597,288
6375,591,283
6376,585,275
6377,579,263
6378,574,248
6379,569,232
6380,562,214
6381,554,194
6382,545,174
6383,534,154
6384,523,135
6385,512,120
6386,502,108
6387,492,102
6388,483,105
6389,473,116
6390,464,129
6391,457,142
6392,451,155
6393,453,168
6394,459,181
6395,466,193
6396,473,206
6397,479,218
6398,484,231
6399,488,243
6400,491,254
6401,486,262
6402,475,265
6403,463,266
6404,451,268
6405,445,270
6406,449,273
6407,459,275
6408,471,277
6409,479,278
6410,483,277
6411,487,277
6412,491,277
6413,494,279
6414,497,280
6415,495,278
6416,493,275
6417,491,272
6418,491,270
6419,491,267
6420,492,267
6421,493,268
6422,493,269
6423,493,271
6424,494,272
6425,495,274
6426,496,275
6427,495,278
6428,494,279
6429,492,281
6430,490,283
6431,488,286
6432,487,289
6433,487,292
6434,487,295
6435,487,299
6436,488,303
6437,489,306
6438,489,310
6439,489,314
6440,487,317
6441,485,321
6442,483,325
6443,483,329
6444,483,334
6445,484,338
6446,483,342
6447,483,346
6448,484,350
6449,485,353
6450,486,357
6451,487,361
6452,487,365
6453,486,370
6454,485,374
6455,482,378
6456,482,382
6457,485,386
6458,487,390
6459,487,394
6460,488,398
6461,489,402
6462,490,406
6463,490,411
6464,489,416
6465,487,420
6466,485,426
6467,484,431
6468,483,436
6469,485,442
6470,487,447
6471,489,452
6472,491,459
6473,492,465
6474,492,471
6475,493,478
6476,494,484
6477,493,489
6478,488,493
6479,478,497
6480,467,502
6481,455,508
6482,449,514
6483,450,519
6484,459,525
6485,469,532
6486,479,538
6487,487,546
6488,493,558
6489,498,571
6490,502,585
6491,505,598
6492,509,614
6493,512,630
6494,515,646
6495,522,662
6496,529,680
6497,535,696
6498,540,714
6499,548,732
6500,559,749
6501,570,766
6502,578,782
6503,585,792
6504,594,801
6505,598,811
6506,601,820
6507,605,830
6508,609,840
6509,613,851
6510,615,861
6511,617,873
6512,619,884
6513,620,896
6514,620,909
6515,620,923
6516,620,936
6517,621,948
6518,622,959
6519,623,969
6520,623,972
6521,624,967
6522,626,957
6523,628,947
6524,629,939
6525,623,930
6526,616,921
6527,607,913
6528,599,906
6529,591,899
6530,583,893
6531,573,889
6532,564,886
6533,554,883
6534,543,881
6535,531,877
6536,518,874
6537,504,872
6538,492,870
6539,484,870
6540,481,874
6541,478,881
6542,473,889
6543,472,896
6544,476,905
6545,479,913
6546,480,923
6547,484,932
6548,490,939
6549,495,947
6550,501,951
6551,506,950
6552,511,944
6553,515,937
6554,519,931
6555,522,924
6556,524,914
6557,525,904
6558,529,897
6559,535,893
6560,542,888
6561,542,882
6562,539,876
6563,537,871
6564,534,865
6565,530,857
6566,525,849
6567,524,845
6568,524,846
6569,527,851
6570,532,858
6571,535,866
6572,538,869
6573,540,866
6574,538,861
6575,534,854
6576,529,848
6577,526,847
6578,527,852
6579,529,859
6580,530,867
6581,528,871
6582,522,869
6583,516,865
6584,514,863
6585,520,866
6586,526,869
6587,530,869
6588,530,863
6589,530,857
6590,530,851
6591,531,847
6592,534,847
6593,537,848
6594,541,850
6595,543,853
6596,542,856
6597,541,861
6598,538,863
6599,533,864
6600,528,864
6601,523,865
6602,517,867
6603,513,870
6604,513,877
6605,514,883
6606,514,891
6607,514,898
6608,511,903
6609,509,904
6610,511,905
6611,513,901
6612,514,894
6613,514,887
6614,515,881
6615,515,876
6616,515,871
6617,515,867
6618,518,866
6619,521,865
6620,524,865
6621,526,865
6622,528,866
6623,529,867
6624,527,868
6625,525,868
6626,521,869
6627,518,869
6628,515,871
6629,512,872
6630,515,874
6631,518,877
6632,519,881
6633,520,885
6634,517,888
6635,513,893
6636,513,897
6637,513,902
6638,511,901
6639,514,899
6640,514,895
6641,513,891
6642,513,887
6643,514,885
6644,515,882
6645,515,881
6646,515,879
6647,516,879
6648,515,879
6649,515,881
6650,514,883
6651,513,884
6652,513,887
6653,513,890
6654,514,893
6655,515,896
6656,514,897
6657,513,900
6658,513,900
6659,515,899
6660,513,897
6661,513,897
6662,514,897
6663,515,899
6664,513,900
6665,512,901
6666,514,899
6667,514,897
6668,515,898
6669,513,900
6670,513,901
6671,513,900
6672,513,898
6673,514,898
6674,513,899
6675,513,900
6676,513,900
6677,513,899
6678,513,899
6679,513,900
6680,1181,88
6681,1172,121
6682,1165,140
6683,1159,158
6684,1155,173
6685,1150,184
6686,1146,193
6687,1142,194
6688,1138,189
6689,1135,179
6690,1133,169
6691,1131,156
6692,1131,141
6693,1133,125
6694,1134,108
6695,1137,95
6696,1139,92
6697,1141,98
6698,1144,113
6699,1147,127
6700,1151,141
6701,1154,154
6702,1159,162
6703,1164,168
6704,1170,174
6705,1178,173
6706,1183,172
6707,1191,172
6708,1200,169
6709,1211,161
6710,1222,152
